nasa_host,planet_count,status,hyg_id,hyg_name,hyg_distance_ly,nasa_distance_ly,method,evidence,angular_separation_arcsec,distance_difference_percent,candidate_hyg_ids,notes
Kepler-74,1,unmatched_other,,,,3840.654425803511,unassigned,Kepler-74,,,,Position candidates require review; component identity is preserved.
Kepler-740,1,unmatched_other,,,,4703.240197950982,unassigned,Kepler-740,,,,Position candidates require review; component identity is preserved.
Kepler-741,1,unmatched_other,,,,5420.294994361242,unassigned,Kepler-741,,,,Position candidates require review; component identity is preserved.
Kepler-742,1,unmatched_other,,,,1595.7298626704983,unassigned,Kepler-742,,,,Position candidates require review; component identity is preserved.
Kepler-743,1,unmatched_other,,,,909.9338935006108,unassigned,Kepler-743,,,,Position candidates require review; component identity is preserved.
Kepler-744,1,unmatched_other,,,,1467.5862834293669,unassigned,Kepler-744,,,,Position candidates require review; component identity is preserved.
Kepler-745,1,unmatched_other,,,,5806.822917593356,unassigned,Kepler-745,,,,Position candidates require review; component identity is preserved.
Kepler-746,1,unmatched_other,,,,,unassigned,Kepler-746,,,,Position candidates require review; component identity is preserved.
Kepler-747,1,unmatched_other,,,,10916.975812383746,unassigned,Kepler-747,,,,Position candidates require review; component identity is preserved.
Kepler-748,1,unmatched_other,,,,5564.195188209869,unassigned,Kepler-748,,,,Position candidates require review; component identity is preserved.
Kepler-749,1,unmatched_other,,,,2351.675545559703,unassigned,Kepler-749,,,,Position candidates require review; component identity is preserved.
Kepler-75,1,unmatched_other,,,,2724.5668706394786,unassigned,Kepler-75,,,,Position candidates require review; component identity is preserved.
Kepler-750,2,unmatched_other,,,,4227.051886484537,unassigned,Kepler-750,,,,Position candidates require review; component identity is preserved.
Kepler-751,1,unmatched_other,,,,2480.1909430714313,unassigned,Kepler-751,,,,Position candidates require review; component identity is preserved.
Kepler-752,1,unmatched_other,,,,4019.192426965656,unassigned,Kepler-752,,,,Position candidates require review; component identity is preserved.
Kepler-753,1,unmatched_other,,,,896.1700943609642,unassigned,Kepler-753,,,,Position candidates require review; component identity is preserved.
Kepler-754,1,unmatched_other,,,,5773.848507806192,unassigned,Kepler-754,,,,Position candidates require review; component identity is preserved.
Kepler-755,2,unmatched_other,,,,1301.4748402582295,unassigned,Kepler-755,,,,Position candidates require review; component identity is preserved.
Kepler-756,1,unmatched_other,,,,,unassigned,Kepler-756,,,,Position candidates require review; component identity is preserved.
Kepler-757,1,unmatched_other,,,,3485.5679773832926,unassigned,Kepler-757,,,,Position candidates require review; component identity is preserved.
Kepler-758,4,unmatched_other,,,,4899.912493714178,unassigned,Kepler-758,,,,Position candidates require review; component identity is preserved.
Kepler-759,1,unmatched_other,,,,3501.2234835136965,unassigned,Kepler-759,,,,Position candidates require review; component identity is preserved.
Kepler-76,1,unmatched_other,,,,2684.136526057711,unassigned,Kepler-76,,,,Position candidates require review; component identity is preserved.
Kepler-760,2,unmatched_other,,,,2584.2543969457356,unassigned,Kepler-760,,,,Position candidates require review; component identity is preserved.
Kepler-761,1,unmatched_other,,,,2709.403860639427,unassigned,Kepler-761,,,,Position candidates require review; component identity is preserved.
Kepler-762,1,unmatched_other,,,,6191.296055645852,unassigned,Kepler-762,,,,Position candidates require review; component identity is preserved.
Kepler-763,3,unmatched_other,,,,3139.1214114087907,unassigned,Kepler-763,,,,Position candidates require review; component identity is preserved.
Kepler-764,1,unmatched_other,,,,3417.596988267123,unassigned,Kepler-764,,,,Position candidates require review; component identity is preserved.
Kepler-765,1,unmatched_other,,,,3510.355862089765,unassigned,Kepler-765,,,,Position candidates require review; component identity is preserved.
Kepler-766,1,unmatched_other,,,,7493.834165695438,unassigned,Kepler-766,,,,Position candidates require review; component identity is preserved.
Kepler-767,1,unmatched_other,,,,7341.877909317208,unassigned,Kepler-767,,,,Position candidates require review; component identity is preserved.
Kepler-768,1,unmatched_other,,,,2558.8924770144813,unassigned,Kepler-768,,,,Position candidates require review; component identity is preserved.
Kepler-769,2,unmatched_other,,,,3814.6271468617147,unassigned,Kepler-769,,,,Position candidates require review; component identity is preserved.
Kepler-77,1,unmatched_other,,,,2085.4797563224056,unassigned,Kepler-77,,,,Position candidates require review; component identity is preserved.
Kepler-770,3,unmatched_other,,,,3034.7448474118783,unassigned,Kepler-770,,,,Position candidates require review; component identity is preserved.
Kepler-771,1,unmatched_other,,,,4546.130670804827,unassigned,Kepler-771,,,,Position candidates require review; component identity is preserved.
Kepler-772,1,unmatched_other,,,,3686.251996592405,unassigned,Kepler-772,,,,Position candidates require review; component identity is preserved.
Kepler-773,1,unmatched_other,,,,1784.1601867687923,unassigned,Kepler-773,,,,Position candidates require review; component identity is preserved.
Kepler-774,1,unmatched_other,,,,2993.4762809393787,unassigned,Kepler-774,,,,Position candidates require review; component identity is preserved.
Kepler-775,1,unmatched_other,,,,1300.3072004260036,unassigned,Kepler-775,,,,Position candidates require review; component identity is preserved.
Kepler-776,1,unmatched_other,,,,2374.1053196552834,unassigned,Kepler-776,,,,Position candidates require review; component identity is preserved.
Kepler-777,1,unmatched_other,,,,1445.2184790455526,unassigned,Kepler-777,,,,Position candidates require review; component identity is preserved.
Kepler-778,1,unmatched_other,,,,3059.8947656976165,unassigned,Kepler-778,,,,Position candidates require review; component identity is preserved.
Kepler-779,1,unmatched_other,,,,923.5280913238445,unassigned,Kepler-779,,,,Position candidates require review; component identity is preserved.
Kepler-78,1,unmatched_other,,,,405.6602563489767,unassigned,Kepler-78,,,,Position candidates require review; component identity is preserved.
Kepler-780,1,unmatched_other,,,,1818.8175634649735,unassigned,Kepler-780,,,,Position candidates require review; component identity is preserved.
Kepler-781,1,unmatched_other,,,,3471.8367938814176,unassigned,Kepler-781,,,,Position candidates require review; component identity is preserved.
Kepler-782,1,unmatched_other,,,,1457.4102044446045,unassigned,Kepler-782,,,,Position candidates require review; component identity is preserved.
Kepler-783,2,unmatched_other,,,,1683.2604497583407,unassigned,Kepler-783,,,,Position candidates require review; component identity is preserved.
Kepler-784,2,unmatched_other,,,,4252.165927568726,unassigned,Kepler-784,,,,Position candidates require review; component identity is preserved.
Kepler-785,1,unmatched_other,,,,2094.090284694128,unassigned,Kepler-785,,,,Position candidates require review; component identity is preserved.
Kepler-786,1,unmatched_other,,,,1582.8956092073443,unassigned,Kepler-786,,,,Position candidates require review; component identity is preserved.
Kepler-787,1,unmatched_other,,,,1642.41914814065,unassigned,Kepler-787,,,,Position candidates require review; component identity is preserved.
Kepler-788,1,unmatched_other,,,,5791.884955493928,unassigned,Kepler-788,,,,Position candidates require review; component identity is preserved.
Kepler-789,1,unmatched_other,,,,4827.636240412148,unassigned,Kepler-789,,,,Position candidates require review; component identity is preserved.
Kepler-79,4,unmatched_other,,,,3329.143378630343,unassigned,Kepler-79,,,,Position candidates require review; component identity is preserved.
Kepler-790,1,unmatched_other,,,,2293.4272780632696,unassigned,Kepler-790,,,,Position candidates require review; component identity is preserved.
Kepler-791,1,unmatched_other,,,,4130.248673578207,unassigned,Kepler-791,,,,Position candidates require review; component identity is preserved.
Kepler-792,1,unmatched_other,,,,4649.261317438862,unassigned,Kepler-792,,,,Position candidates require review; component identity is preserved.
Kepler-793,1,unmatched_other,,,,3214.9201535901616,unassigned,Kepler-793,,,,Position candidates require review; component identity is preserved.
Kepler-794,1,unmatched_other,,,,3037.1420967880968,unassigned,Kepler-794,,,,Position candidates require review; component identity is preserved.
Kepler-795,1,unmatched_other,,,,1605.0872891471915,unassigned,Kepler-795,,,,Position candidates require review; component identity is preserved.
Kepler-796,1,unmatched_other,,,,2666.6023591916587,unassigned,Kepler-796,,,,Position candidates require review; component identity is preserved.
Kepler-797,1,unmatched_other,,,,4289.804373557238,unassigned,Kepler-797,,,,Position candidates require review; component identity is preserved.
Kepler-798,1,unmatched_other,,,,3171.1336598816893,unassigned,Kepler-798,,,,Position candidates require review; component identity is preserved.
Kepler-799,2,unmatched_other,,,,,unassigned,Kepler-799,,,,Position candidates require review; component identity is preserved.
Kepler-8,1,unmatched_other,,,,3332.894176974085,unassigned,Kepler-8,,,,Position candidates require review; component identity is preserved.
Kepler-80,6,unmatched_other,,,,1204.9879990382856,unassigned,Kepler-80,,,,Position candidates require review; component identity is preserved.
Kepler-800,1,unmatched_other,,,,3324.381495515678,unassigned,Kepler-800,,,,Position candidates require review; component identity is preserved.
Kepler-801,1,unmatched_other,,,,1436.477488122744,unassigned,Kepler-801,,,,Position candidates require review; component identity is preserved.
Kepler-802,1,unmatched_other,,,,2545.927761000241,unassigned,Kepler-802,,,,Position candidates require review; component identity is preserved.
Kepler-803,1,unmatched_other,,,,2086.6539192821856,unassigned,Kepler-803,,,,Position candidates require review; component identity is preserved.
Kepler-804,2,unmatched_other,,,,2118.874907836823,unassigned,Kepler-804,,,,Position candidates require review; component identity is preserved.
Kepler-805,1,unmatched_other,,,,2082.4758560836344,unassigned,Kepler-805,,,,Position candidates require review; component identity is preserved.
Kepler-806,1,unmatched_other,,,,1180.3468847017855,unassigned,Kepler-806,,,,Position candidates require review; component identity is preserved.
Kepler-808,1,unmatched_other,,,,,unassigned,Kepler-808,,,,Position candidates require review; component identity is preserved.
Kepler-809,1,unmatched_other,,,,3135.683723187656,unassigned,Kepler-809,,,,Position candidates require review; component identity is preserved.
Kepler-81,3,unmatched_other,,,,1135.9733095134225,unassigned,Kepler-81,,,,Position candidates require review; component identity is preserved.
Kepler-810,1,unmatched_other,,,,4757.284309738647,unassigned,Kepler-810,,,,Position candidates require review; component identity is preserved.
Kepler-811,1,unmatched_other,,,,3212.774044624786,unassigned,Kepler-811,,,,Position candidates require review; component identity is preserved.
Kepler-812,1,unmatched_other,,,,4836.05107495724,unassigned,Kepler-812,,,,Position candidates require review; component identity is preserved.
Kepler-813,1,unmatched_other,,,,,unassigned,Kepler-813,,,,Position candidates require review; component identity is preserved.
Kepler-814,1,unmatched_other,,,,6705.024966187494,unassigned,Kepler-814,,,,Position candidates require review; component identity is preserved.
Kepler-815,1,unmatched_other,,,,4107.2220333114055,unassigned,Kepler-815,,,,Position candidates require review; component identity is preserved.
Kepler-816,1,unmatched_other,,,,3208.3905029082725,unassigned,Kepler-816,,,,Position candidates require review; component identity is preserved.
Kepler-817,1,unmatched_other,,,,4841.660964653968,unassigned,Kepler-817,,,,Position candidates require review; component identity is preserved.
Kepler-818,1,unmatched_other,,,,3017.0671717396312,unassigned,Kepler-818,,,,Position candidates require review; component identity is preserved.
Kepler-819,1,unmatched_other,,,,2166.676386554989,unassigned,Kepler-819,,,,Position candidates require review; component identity is preserved.
Kepler-82,5,unmatched_other,,,,2949.516924350716,unassigned,Kepler-82,,,,Position candidates require review; component identity is preserved.
Kepler-820,1,unmatched_other,,,,4524.441271686664,unassigned,Kepler-820,,,,Position candidates require review; component identity is preserved.
Kepler-821,1,unmatched_other,,,,2004.4625120975668,unassigned,Kepler-821,,,,Position candidates require review; component identity is preserved.
Kepler-822,1,unmatched_other,,,,2806.220119800865,unassigned,Kepler-822,,,,Position candidates require review; component identity is preserved.
Kepler-823,1,unmatched_other,,,,4531.1927087054,unassigned,Kepler-823,,,,Position candidates require review; component identity is preserved.
Kepler-824,1,unmatched_other,,,,3918.4427218889546,unassigned,Kepler-824,,,,Position candidates require review; component identity is preserved.
Kepler-825,2,unmatched_other,,,,2634.854297384711,unassigned,Kepler-825,,,,Position candidates require review; component identity is preserved.
Kepler-826,1,unmatched_other,,,,2542.7020744246224,unassigned,Kepler-826,,,,Position candidates require review; component identity is preserved.
Kepler-827,1,unmatched_other,,,,6675.377351453042,unassigned,Kepler-827,,,,Position candidates require review; component identity is preserved.
Kepler-828,1,unmatched_other,,,,1876.4493954075222,unassigned,Kepler-828,,,,Position candidates require review; component identity is preserved.
Kepler-829,1,unmatched_other,,,,3502.1367213713033,unassigned,Kepler-829,,,,Position candidates require review; component identity is preserved.
Kepler-83,3,unmatched_other,,,,1305.9594904518349,unassigned,Kepler-83,,,,Position candidates require review; component identity is preserved.
Kepler-830,1,unmatched_other,,,,,unassigned,Kepler-830,,,,Position candidates require review; component identity is preserved.
Kepler-831,1,unmatched_other,,,,1935.8685642999583,unassigned,Kepler-831,,,,Position candidates require review; component identity is preserved.
Kepler-832,1,unmatched_other,,,,5505.911043511887,unassigned,Kepler-832,,,,Position candidates require review; component identity is preserved.
Kepler-833,1,unmatched_other,,,,1524.3570625347434,unassigned,Kepler-833,,,,Position candidates require review; component identity is preserved.
Kepler-834,1,unmatched_other,,,,2067.6259562061914,unassigned,Kepler-834,,,,Position candidates require review; component identity is preserved.
Kepler-835,1,unmatched_other,,,,7848.398763911309,unassigned,Kepler-835,,,,Position candidates require review; component identity is preserved.
Kepler-836,1,unmatched_other,,,,3196.4466563562855,unassigned,Kepler-836,,,,Position candidates require review; component identity is preserved.
Kepler-837,1,unmatched_other,,,,2941.6272015737486,unassigned,Kepler-837,,,,Position candidates require review; component identity is preserved.
Kepler-838,1,unmatched_other,,,,3600.896872543933,unassigned,Kepler-838,,,,Position candidates require review; component identity is preserved.
Kepler-839,1,unmatched_other,,,,3080.745942925048,unassigned,Kepler-839,,,,Position candidates require review; component identity is preserved.
Kepler-84,5,unmatched_other,,,,3339.515151441735,unassigned,Kepler-84,,,,Position candidates require review; component identity is preserved.
Kepler-841,1,unmatched_other,,,,3258.1750124029563,unassigned,Kepler-841,,,,Position candidates require review; component identity is preserved.
Kepler-842,1,unmatched_other,,,,1737.519824755298,unassigned,Kepler-842,,,,Position candidates require review; component identity is preserved.
Kepler-843,1,unmatched_other,,,,3801.8744324929908,unassigned,Kepler-843,,,,Position candidates require review; component identity is preserved.
Kepler-844,1,unmatched_other,,,,1408.2649614502457,unassigned,Kepler-844,,,,Position candidates require review; component identity is preserved.
Kepler-845,1,unmatched_other,,,,1405.9003277117993,unassigned,Kepler-845,,,,Position candidates require review; component identity is preserved.
Kepler-846,1,unmatched_other,,,,3676.173764520957,unassigned,Kepler-846,,,,Position candidates require review; component identity is preserved.
Kepler-847,1,unmatched_other,,,,1673.5181587559414,unassigned,Kepler-847,,,,Position candidates require review; component identity is preserved.
Kepler-848,1,unmatched_other,,,,4495.967819911992,unassigned,Kepler-848,,,,Position candidates require review; component identity is preserved.
Kepler-849,1,unmatched_other,,,,2681.442474377771,unassigned,Kepler-849,,,,Position candidates require review; component identity is preserved.
Kepler-85,4,unmatched_other,,,,2495.1778286275157,unassigned,Kepler-85,,,,Position candidates require review; component identity is preserved.
Kepler-850,1,unmatched_other,,,,5418.370671732713,unassigned,Kepler-850,,,,Position candidates require review; component identity is preserved.
Kepler-851,1,unmatched_other,,,,2737.283707806654,unassigned,Kepler-851,,,,Position candidates require review; component identity is preserved.
Kepler-852,1,unmatched_other,,,,5280.56960214739,unassigned,Kepler-852,,,,Position candidates require review; component identity is preserved.
Kepler-853,1,unmatched_other,,,,1854.7730425444674,unassigned,Kepler-853,,,,Position candidates require review; component identity is preserved.
Kepler-855,1,unmatched_other,,,,4913.806755404911,unassigned,Kepler-855,,,,Position candidates require review; component identity is preserved.
Kepler-856,1,unmatched_other,,,,4406.927128795321,unassigned,Kepler-856,,,,Position candidates require review; component identity is preserved.
Kepler-857,1,unmatched_other,,,,3207.754497971725,unassigned,Kepler-857,,,,Position candidates require review; component identity is preserved.
Kepler-858,1,unmatched_other,,,,973.6811575253481,unassigned,Kepler-858,,,,Position candidates require review; component identity is preserved.
Kepler-859,1,unmatched_other,,,,2739.397201134259,unassigned,Kepler-859,,,,Position candidates require review; component identity is preserved.
Kepler-860,1,unmatched_other,,,,3445.3855116485897,unassigned,Kepler-860,,,,Position candidates require review; component identity is preserved.
Kepler-861,1,unmatched_other,,,,2773.395741947452,unassigned,Kepler-861,,,,Position candidates require review; component identity is preserved.
Kepler-862,1,unmatched_other,,,,3388.8626113902783,unassigned,Kepler-862,,,,Position candidates require review; component identity is preserved.
Kepler-863,1,unmatched_other,,,,4891.236734066913,unassigned,Kepler-863,,,,Position candidates require review; component identity is preserved.
Kepler-864,2,unmatched_other,,,,6597.817364832001,unassigned,Kepler-864,,,,Position candidates require review; component identity is preserved.
Kepler-865,2,unmatched_other,,,,1911.7232076575876,unassigned,Kepler-865,,,,Position candidates require review; component identity is preserved.
Kepler-866,1,unmatched_other,,,,2109.1456630895327,unassigned,Kepler-866,,,,Position candidates require review; component identity is preserved.
Kepler-867,1,unmatched_other,,,,3899.329958154753,unassigned,Kepler-867,,,,Position candidates require review; component identity is preserved.
Kepler-868,1,unmatched_other,,,,5196.095100318754,unassigned,Kepler-868,,,,Position candidates require review; component identity is preserved.
Kepler-869,1,unmatched_other,,,,3064.0923982788313,unassigned,Kepler-869,,,,Position candidates require review; component identity is preserved.
Kepler-87,2,unmatched_other,,,,4021.1819808697287,unassigned,Kepler-87,,,,Position candidates require review; component identity is preserved.
Kepler-870,1,unmatched_other,,,,4107.8091147912955,unassigned,Kepler-870,,,,Position candidates require review; component identity is preserved.
Kepler-871,1,unmatched_other,,,,6445.013101871707,unassigned,Kepler-871,,,,Position candidates require review; component identity is preserved.
Kepler-872,1,unmatched_other,,,,2869.142208189979,unassigned,Kepler-872,,,,Position candidates require review; component identity is preserved.
Kepler-873,1,unmatched_other,,,,3855.885928642883,unassigned,Kepler-873,,,,Position candidates require review; component identity is preserved.
Kepler-874,1,unmatched_other,,,,3529.53385709951,unassigned,Kepler-874,,,,Position candidates require review; component identity is preserved.
Kepler-875,1,unmatched_other,,,,4052.8843807837957,unassigned,Kepler-875,,,,Position candidates require review; component identity is preserved.
Kepler-876,1,unmatched_other,,,,2677.460105005849,unassigned,Kepler-876,,,,Position candidates require review; component identity is preserved.
Kepler-877,1,unmatched_other,,,,1964.0354290795765,unassigned,Kepler-877,,,,Position candidates require review; component identity is preserved.
Kepler-878,1,unmatched_other,,,,2581.9354251001696,unassigned,Kepler-878,,,,Position candidates require review; component identity is preserved.
Kepler-879,2,unmatched_other,,,,2617.965920146538,unassigned,Kepler-879,,,,Position candidates require review; component identity is preserved.
Kepler-880,2,unmatched_other,,,,1961.2565767414294,unassigned,Kepler-880,,,,Position candidates require review; component identity is preserved.
Kepler-881,1,unmatched_other,,,,4485.237275085111,unassigned,Kepler-881,,,,Position candidates require review; component identity is preserved.
Kepler-882,1,unmatched_other,,,,1645.8013897775727,unassigned,Kepler-882,,,,Position candidates require review; component identity is preserved.
Kepler-883,1,unmatched_other,,,,2046.484499802592,unassigned,Kepler-883,,,,Position candidates require review; component identity is preserved.
Kepler-884,1,unmatched_other,,,,1554.895084180362,unassigned,Kepler-884,,,,Position candidates require review; component identity is preserved.
Kepler-885,1,unmatched_other,,,,2124.3151962171382,unassigned,Kepler-885,,,,Position candidates require review; component identity is preserved.
Kepler-886,1,unmatched_other,,,,2319.940530007864,unassigned,Kepler-886,,,,Position candidates require review; component identity is preserved.
Kepler-887,2,unmatched_other,,,,2891.66330607132,unassigned,Kepler-887,,,,Position candidates require review; component identity is preserved.
Kepler-888,1,unmatched_other,,,,1372.5214840162678,unassigned,Kepler-888,,,,Position candidates require review; component identity is preserved.
Kepler-889,1,unmatched_other,,,,1951.4360082083786,unassigned,Kepler-889,,,,Position candidates require review; component identity is preserved.
Kepler-890,1,unmatched_other,,,,5584.188574163905,unassigned,Kepler-890,,,,Position candidates require review; component identity is preserved.
Kepler-891,1,unmatched_other,,,,7633.950945562551,unassigned,Kepler-891,,,,Position candidates require review; component identity is preserved.
Kepler-892,1,unmatched_other,,,,1861.4625098514375,unassigned,Kepler-892,,,,Position candidates require review; component identity is preserved.
Kepler-893,1,unmatched_other,,,,4193.03377628868,unassigned,Kepler-893,,,,Position candidates require review; component identity is preserved.
Kepler-894,1,unmatched_other,,,,3792.90513210578,unassigned,Kepler-894,,,,Position candidates require review; component identity is preserved.
Kepler-895,1,unmatched_other,,,,1761.6814892165544,unassigned,Kepler-895,,,,Position candidates require review; component identity is preserved.
Kepler-896,2,unmatched_other,,,,7615.523110221555,unassigned,Kepler-896,,,,Position candidates require review; component identity is preserved.
Kepler-897,1,unmatched_other,,,,4955.130768461623,unassigned,Kepler-897,,,,Position candidates require review; component identity is preserved.
Kepler-898,1,unmatched_other,,,,1581.5029214744939,unassigned,Kepler-898,,,,Position candidates require review; component identity is preserved.
Kepler-899,1,unmatched_other,,,,4065.310938774804,unassigned,Kepler-899,,,,Position candidates require review; component identity is preserved.
Kepler-9,3,unmatched_other,,,,2049.10027395188,unassigned,Kepler-9,,,,Position candidates require review; component identity is preserved.
Kepler-900,1,unmatched_other,,,,1590.0938804635528,unassigned,Kepler-900,,,,Position candidates require review; component identity is preserved.
Kepler-901,1,unmatched_other,,,,828.0034114181648,unassigned,Kepler-901,,,,Position candidates require review; component identity is preserved.
Kepler-902,1,unmatched_other,,,,3800.8307320842964,unassigned,Kepler-902,,,,Position candidates require review; component identity is preserved.
Kepler-903,2,unmatched_other,,,,4465.863586248736,unassigned,Kepler-903,,,,Position candidates require review; component identity is preserved.
Kepler-904,1,unmatched_other,,,,3190.217069541896,unassigned,Kepler-904,,,,Position candidates require review; component identity is preserved.
Kepler-905,1,unmatched_other,,,,1726.2413372138533,unassigned,Kepler-905,,,,Position candidates require review; component identity is preserved.
Kepler-906,1,unmatched_other,,,,2471.5836762634867,unassigned,Kepler-906,,,,Position candidates require review; component identity is preserved.
Kepler-907,1,unmatched_other,,,,,unassigned,Kepler-907,,,,Position candidates require review; component identity is preserved.
Kepler-908,1,unmatched_other,,,,948.6029936427078,unassigned,Kepler-908,,,,Position candidates require review; component identity is preserved.
Kepler-909,1,unmatched_other,,,,1009.7670991559287,unassigned,Kepler-909,,,,Position candidates require review; component identity is preserved.
Kepler-91,1,unmatched_other,,,,4222.7140066609045,unassigned,Kepler-91,,,,Position candidates require review; component identity is preserved.
Kepler-910,1,unmatched_other,,,,1305.5681027985747,unassigned,Kepler-910,,,,Position candidates require review; component identity is preserved.
Kepler-911,1,unmatched_other,,,,1813.977402819657,unassigned,Kepler-911,,,,Position candidates require review; component identity is preserved.
Kepler-912,1,unmatched_other,,,,6538.522135363097,unassigned,Kepler-912,,,,Position candidates require review; component identity is preserved.
Kepler-913,2,unmatched_other,,,,3234.225349587216,unassigned,Kepler-913,,,,Position candidates require review; component identity is preserved.
Kepler-914,1,unmatched_other,,,,2458.315634817969,unassigned,Kepler-914,,,,Position candidates require review; component identity is preserved.
Kepler-915,1,unmatched_other,,,,2769.185063111129,unassigned,Kepler-915,,,,Position candidates require review; component identity is preserved.
Kepler-916,1,unmatched_other,,,,2709.4201684583127,unassigned,Kepler-916,,,,Position candidates require review; component identity is preserved.
Kepler-917,1,unmatched_other,,,,11286.674066525675,unassigned,Kepler-917,,,,Position candidates require review; component identity is preserved.
Kepler-918,1,unmatched_other,,,,3343.200718509934,unassigned,Kepler-918,,,,Position candidates require review; component identity is preserved.
Kepler-919,1,unmatched_other,,,,3652.5274271364933,unassigned,Kepler-919,,,,Position candidates require review; component identity is preserved.
Kepler-92,3,unmatched_other,,,,1559.0013929758159,unassigned,Kepler-92,,,,Position candidates require review; component identity is preserved.
Kepler-920,2,unmatched_other,,,,3267.0432043130745,unassigned,Kepler-920,,,,Position candidates require review; component identity is preserved.
Kepler-921,1,unmatched_other,,,,3047.8987341251946,unassigned,Kepler-921,,,,Position candidates require review; component identity is preserved.
Kepler-922,1,unmatched_other,,,,1749.2516696617693,unassigned,Kepler-922,,,,Position candidates require review; component identity is preserved.
Kepler-923,1,unmatched_other,,,,3262.47701502504,unassigned,Kepler-923,,,,Position candidates require review; component identity is preserved.
Kepler-924,1,unmatched_other,,,,3434.557119908394,unassigned,Kepler-924,,,,Position candidates require review; component identity is preserved.
Kepler-925,1,unmatched_other,,,,1993.190547683676,unassigned,Kepler-925,,,,Position candidates require review; component identity is preserved.
Kepler-926,1,unmatched_other,,,,3005.0776632947636,unassigned,Kepler-926,,,,Position candidates require review; component identity is preserved.
Kepler-927,1,unmatched_other,,,,2712.5936700134966,unassigned,Kepler-927,,,,Position candidates require review; component identity is preserved.
Kepler-928,1,unmatched_other,,,,1659.5130038967845,unassigned,Kepler-928,,,,Position candidates require review; component identity is preserved.
Kepler-929,1,unmatched_other,,,,4276.660271535254,unassigned,Kepler-929,,,,Position candidates require review; component identity is preserved.
Kepler-93,2,unmatched_other,,,,312.8214742137943,unassigned,Kepler-93,,,,Position candidates require review; component identity is preserved.
Kepler-930,1,unmatched_other,,,,2767.0976622937415,unassigned,Kepler-930,,,,Position candidates require review; component identity is preserved.
Kepler-931,1,unmatched_other,,,,,unassigned,Kepler-931,,,,Position candidates require review; component identity is preserved.
Kepler-932,1,unmatched_other,,,,1518.623233414483,unassigned,Kepler-932,,,,Position candidates require review; component identity is preserved.
Kepler-933,1,unmatched_other,,,,3317.662674134713,unassigned,Kepler-933,,,,Position candidates require review; component identity is preserved.
Kepler-934,1,unmatched_other,,,,1985.437810585349,unassigned,Kepler-934,,,,Position candidates require review; component identity is preserved.
Kepler-935,1,unmatched_other,,,,1538.747081919606,unassigned,Kepler-935,,,,Position candidates require review; component identity is preserved.
Kepler-936,1,unmatched_other,,,,2685.5683525558875,unassigned,Kepler-936,,,,Position candidates require review; component identity is preserved.
Kepler-937,2,unmatched_other,,,,5125.4170132675345,unassigned,Kepler-937,,,,Position candidates require review; component identity is preserved.
Kepler-938,1,unmatched_other,,,,3855.3314628007643,unassigned,Kepler-938,,,,Position candidates require review; component identity is preserved.
Kepler-939,1,unmatched_other,,,,6828.475155153282,unassigned,Kepler-939,,,,Position candidates require review; component identity is preserved.
Kepler-94,2,unmatched_other,,,,625.9071350935391,unassigned,Kepler-94,,,,Position candidates require review; component identity is preserved.
Kepler-940,1,unmatched_other,,,,4112.114378977157,unassigned,Kepler-940,,,,Position candidates require review; component identity is preserved.
Kepler-941,1,unmatched_other,,,,3549.7555525179473,unassigned,Kepler-941,,,,Position candidates require review; component identity is preserved.
Kepler-942,1,unmatched_other,,,,705.652369445283,unassigned,Kepler-942,,,,Position candidates require review; component identity is preserved.
Kepler-943,1,unmatched_other,,,,7503.325316286996,unassigned,Kepler-943,,,,Position candidates require review; component identity is preserved.
Kepler-944,1,unmatched_other,,,,4401.25200782305,unassigned,Kepler-944,,,,Position candidates require review; component identity is preserved.
Kepler-945,1,unmatched_other,,,,5385.657187047725,unassigned,Kepler-945,,,,Position candidates require review; component identity is preserved.
Kepler-946,1,unmatched_other,,,,3709.34386813475,unassigned,Kepler-946,,,,Position candidates require review; component identity is preserved.
Kepler-947,1,unmatched_other,,,,5645.04935424585,unassigned,Kepler-947,,,,Position candidates require review; component identity is preserved.
Kepler-948,1,unmatched_other,,,,2831.092805165544,unassigned,Kepler-948,,,,Position candidates require review; component identity is preserved.
Kepler-949,2,unmatched_other,,,,1585.4624598999753,unassigned,Kepler-949,,,,Position candidates require review; component identity is preserved.
Kepler-95,1,unmatched_other,,,,1453.5354666773296,unassigned,Kepler-95,,,,Position candidates require review; component identity is preserved.
Kepler-950,1,unmatched_other,,,,7050.1962607251235,unassigned,Kepler-950,,,,Position candidates require review; component identity is preserved.
Kepler-951,1,unmatched_other,,,,1247.5774988405378,unassigned,Kepler-951,,,,Position candidates require review; component identity is preserved.
Kepler-952,1,unmatched_other,,,,4253.894556370625,unassigned,Kepler-952,,,,Position candidates require review; component identity is preserved.
Kepler-953,2,unmatched_other,,,,844.3960309622082,unassigned,Kepler-953,,,,Position candidates require review; component identity is preserved.
Kepler-954,1,unmatched_other,,,,703.8911250056125,unassigned,Kepler-954,,,,Position candidates require review; component identity is preserved.
Kepler-955,1,unmatched_other,,,,1795.1092563687437,unassigned,Kepler-955,,,,Position candidates require review; component identity is preserved.
Kepler-956,1,unmatched_other,,,,1777.3533031658437,unassigned,Kepler-956,,,,Position candidates require review; component identity is preserved.
Kepler-957,1,unmatched_other,,,,2689.772508264656,unassigned,Kepler-957,,,,Position candidates require review; component identity is preserved.
